hour,day_of_week,is_weekend,ping_avg_rtt_ms_lag_1,ping_avg_rtt_ms_lag_2,ping_avg_rtt_ms_lag_3,ping_avg_rtt_ms_lag_4,download_lag_1,upload_lag_1,jitter_lag_1,weather_code,target
12,1,0,25.56,25.18,25.22,38.94,249.76,43.45,3.9,2.0,32.26
13,1,0,26.64,25.56,25.18,25.22,116.82,24.51,3.45,1.0,29.12
13,1,0,32.26,26.64,25.56,25.18,307.0,37.39,4.51,1.0,32.52
13,1,0,29.12,32.26,26.64,25.56,197.46,35.93,4.69,1.0,28.36
13,1,0,32.52,29.12,32.26,26.64,230.99,41.94,7.51,1.0,25.58
14,1,0,28.36,32.52,29.12,32.26,334.36,37.54,6.43,1.0,25.66
14,1,0,25.58,28.36,32.52,29.12,274.74,36.72,4.35,1.0,32.72
14,1,0,25.66,25.58,28.36,32.52,325.48,36.94,4.53,1.0,25.7
14,1,0,32.72,25.66,25.58,28.36,284.29,23.28,5.06,1.0,36.16
15,1,0,25.7,32.72,25.66,25.58,223.66,31.95,3.67,1.0,27.2
15,1,0,36.16,25.7,32.72,25.66,109.24,32.71,7.49,1.0,36.26
15,1,0,27.2,36.16,25.7,32.72,186.71,12.69,5.06,1.0,24.78
15,1,0,36.26,27.2,36.16,25.7,62.89,28.4,8.8,1.0,23.82
16,1,0,24.78,36.26,27.2,36.16,308.79,37.97,2.61,2.0,33.18
16,1,0,23.82,24.78,36.26,27.2,189.69,44.71,2.2,2.0,27.26
16,1,0,33.18,23.82,24.78,36.26,275.73,7.95,8.53,2.0,26.4
16,1,0,27.26,33.18,23.82,24.78,307.61,37.07,5.2,2.0,29.88
17,1,0,26.4,27.26,33.18,23.82,334.25,45.0,3.18,3.0,24.52
17,1,0,29.88,26.4,27.26,33.18,319.66,43.5,6.35,3.0,24.96
17,1,0,24.52,29.88,26.4,27.26,303.51,34.51,2.67,3.0,31.64
17,1,0,24.96,24.52,29.88,26.4,231.24,30.42,2.92,3.0,30.96
18,1,0,31.64,24.96,24.52,29.88,160.62,24.59,6.43,2.0,25.38
18,1,0,30.96,31.64,24.96,24.52,71.03,5.66,9.37,2.0,25.32
18,1,0,25.38,30.96,31.64,24.96,120.97,27.21,4.71,2.0,26.56
18,1,0,25.32,25.38,30.96,31.64,204.47,41.14,3.71,2.0,28.66
19,1,0,26.56,25.32,25.38,30.96,209.54,35.35,4.06,2.0,26.28
19,1,0,28.66,26.56,25.32,25.38,292.49,34.63,5.51,2.0,25.68
19,1,0,26.28,28.66,26.56,25.32,202.23,40.05,4.49,2.0,26.86
19,1,0,25.68,26.28,28.66,26.56,256.36,39.33,4.35,2.0,24.88
20,1,0,26.86,25.68,26.28,28.66,130.42,22.1,5.25,2.0,23.98
20,1,0,24.88,26.86,25.68,26.28,241.87,49.61,3.45,2.0,24.26
20,1,0,23.98,24.88,26.86,25.68,220.58,35.84,2.67,2.0,25.88
20,1,0,24.26,23.98,24.88,26.86,260.93,42.98,3.2,2.0,30.6
21,1,0,25.88,24.26,23.98,24.88,134.45,44.2,2.73,2.0,24.6
21,1,0,30.6,25.88,24.26,23.98,215.17,19.4,10.2,2.0,64.28
21,1,0,24.6,30.6,25.88,24.26,173.14,42.18,3.18,2.0,25.64
21,1,0,64.28,24.6,30.6,25.88,266.21,30.73,6.8,2.0,25.16
22,1,0,25.64,64.28,24.6,30.6,90.94,30.77,4.41,3.0,26.86
22,1,0,25.16,25.64,64.28,24.6,109.93,29.0,3.18,3.0,26.3
22,1,0,26.86,25.16,25.64,64.28,278.14,39.68,4.71,3.0,26.54
22,1,0,26.3,26.86,25.16,25.64,168.74,40.63,3.94,3.0,25.92
23,1,0,26.54,26.3,26.86,25.16,273.76,40.07,3.22,2.0,23.66
23,1,0,25.92,26.54,26.3,26.86,287.6,44.17,3.9,2.0,53.22
23,1,0,23.66,25.92,26.54,26.3,280.88,26.56,2.92,2.0,25.58
23,1,0,53.22,23.66,25.92,26.54,304.37,27.88,9.2,2.0,25.98
0,2,0,25.58,53.22,23.66,25.92,91.08,20.7,4.02,2.0,31.8
0,2,0,25.98,25.58,53.22,23.66,233.04,36.58,5.41,2.0,26.82
0,2,0,31.8,25.98,25.58,53.22,188.31,38.36,8.45,2.0,24.28
0,2,0,26.82,31.8,25.98,25.58,223.69,35.5,3.24,2.0,26.78
1,2,0,24.28,26.82,31.8,25.98,259.39,39.51,2.69,2.0,26.9
1,2,0,26.78,24.28,26.82,31.8,283.27,50.77,3.94,2.0,28.98
1,2,0,26.9,26.78,24.28,26.82,303.76,26.65,4.18,2.0,25.46
1,2,0,28.98,26.9,26.78,24.28,332.64,39.62,5.47,2.0,28.9
2,2,0,25.46,28.98,26.9,26.78,281.21,23.63,4.27,3.0,25.08
2,2,0,28.9,25.46,28.98,26.9,298.14,29.65,5.43,3.0,23.22
2,2,0,25.08,28.9,25.46,28.98,259.62,35.67,3.14,3.0,24.34
2,2,0,23.22,25.08,28.9,25.46,246.37,38.7,1.98,3.0,27.46
3,2,0,24.34,23.22,25.08,28.9,176.56,39.49,2.96,3.0,24.74
3,2,0,27.46,24.34,23.22,25.08,323.31,9.06,5.33,3.0,25.6
3,2,0,24.74,27.46,24.34,23.22,296.71,38.02,2.51,3.0,26.46
3,2,0,25.6,24.74,27.46,24.34,135.89,12.69,4.41,3.0,33.34
4,2,0,26.46,25.6,24.74,27.46,179.56,32.29,4.78,3.0,26.72
4,2,0,33.34,26.46,25.6,24.74,229.5,26.41,6.1,3.0,25.64
4,2,0,26.72,33.34,26.46,25.6,150.33,38.67,5.45,3.0,24.52
4,2,0,25.64,26.72,33.34,26.46,168.38,38.58,3.71,3.0,24.92
5,2,0,24.52,25.64,26.72,33.34,250.21,32.25,3.29,3.0,28.92
5,2,0,24.92,24.52,25.64,26.72,355.72,47.91,3.43,3.0,25.42
5,2,0,28.92,24.92,24.52,25.64,119.23,37.79,4.14,3.0,28.82
5,2,0,25.42,28.92,24.92,24.52,374.69,20.24,4.04,3.0,29.26
6,2,0,28.82,25.42,28.92,24.92,200.31,24.69,4.92,3.0,26.92
6,2,0,29.26,28.82,25.42,28.92,164.13,37.46,5.41,3.0,27.86
6,2,0,26.92,29.26,28.82,25.42,312.4,42.89,5.02,3.0,25.52
6,2,0,27.86,26.92,29.26,28.82,232.44,37.65,6.04,3.0,25.22
7,2,0,25.52,27.86,26.92,29.26,171.01,10.27,3.41,3.0,25.12
7,2,0,25.22,25.52,27.86,26.92,321.23,25.62,3.8,3.0,24.52
7,2,0,25.12,25.22,25.52,27.86,176.45,39.53,3.88,3.0,24.68
7,2,0,24.52,25.12,25.22,25.52,312.12,34.55,2.96,3.0,33.32
8,2,0,24.68,24.52,25.12,25.22,331.04,46.89,4.88,3.0,33.68
8,2,0,33.32,24.68,24.52,25.12,163.36,27.81,6.82,3.0,27.06
8,2,0,33.68,33.32,24.68,24.52,131.59,26.03,7.59,3.0,27.62
8,2,0,27.06,33.68,33.32,24.68,198.0,32.59,4.41,3.0,34.52
9,2,0,27.62,27.06,33.68,33.32,331.45,35.04,5.2,3.0,34.8
9,2,0,34.52,27.62,27.06,33.68,196.89,42.99,7.51,3.0,26.02
9,2,0,34.8,34.52,27.62,27.06,278.61,27.7,7.84,3.0,29.48
9,2,0,26.02,34.8,34.52,27.62,213.9,45.15,3.78,3.0,25.1
10,2,0,29.48,26.02,34.8,34.52,104.37,31.62,4.37,3.0,25.76
10,2,0,25.1,29.48,26.02,34.8,176.89,51.44,3.18,3.0,27.48
10,2,0,25.76,25.1,29.48,26.02,292.63,25.48,4.18,3.0,35.42
10,2,0,27.48,25.76,25.1,29.48,104.34,44.01,4.04,3.0,35.72
11,2,0,35.42,27.48,25.76,25.1,179.66,29.13,7.49,3.0,27.46
11,2,0,35.72,35.42,27.48,25.76,250.94,26.87,6.82,3.0,26.88
11,2,0,27.46,35.72,35.42,27.48,221.26,42.81,4.76,3.0,25.76
11,2,0,26.88,27.46,35.72,35.42,253.68,10.27,3.37,3.0,25.96
12,2,0,25.76,26.88,27.46,35.72,195.03,37.58,4.53,3.0,25.88
12,2,0,25.96,25.76,26.88,27.46,370.91,49.87,4.57,3.0,27.9
12,2,0,25.88,25.96,25.76,26.88,296.83,25.97,5.31,3.0,32.06
12,2,0,27.9,25.88,25.96,25.76,118.94,39.73,4.98,3.0,24.38
13,2,0,32.06,27.9,25.88,25.96,266.84,33.06,7.36,3.0,25.24
13,2,0,24.38,32.06,27.9,25.88,216.75,30.51,2.67,3.0,28.62
13,2,0,25.24,24.38,32.06,27.9,272.27,9.71,3.86,3.0,27.58
13,2,0,28.62,25.24,24.38,32.06,217.57,28.19,5.53,3.0,29.02
14,2,0,27.58,28.62,25.24,24.38,126.26,50.55,6.06,3.0,26.58
14,2,0,29.02,27.58,28.62,25.24,151.29,18.69,5.53,3.0,26.7
14,2,0,26.58,29.02,27.58,28.62,297.23,35.18,4.67,3.0,25.32
14,2,0,26.7,26.58,29.02,27.58,298.6,17.97,3.57,3.0,28.96
15,2,0,25.32,26.7,26.58,29.02,154.5,20.36,3.8,3.0,24.64
15,2,0,28.96,25.32,26.7,26.58,294.42,37.16,4.67,3.0,26.48
16,2,0,24.64,28.96,25.32,26.7,321.0,44.63,2.84,3.0,27.2
16,2,0,26.48,24.64,28.96,25.32,184.33,52.74,3.61,3.0,30.7
16,2,0,27.2,26.48,24.64,28.96,176.54,36.95,4.88,3.0,26.36
16,2,0,30.7,27.2,26.48,24.64,370.72,52.51,6.04,3.0,27.18
17,2,0,26.36,30.7,27.2,26.48,209.63,41.39,3.76,2.0,28.86
17,2,0,27.18,26.36,30.7,27.2,188.65,33.74,4.12,2.0,25.68
17,2,0,28.86,27.18,26.36,30.7,257.81,34.92,7.59,2.0,25.1
17,2,0,25.68,28.86,27.18,26.36,130.83,31.05,5.53,2.0,30.86
18,2,0,25.1,25.68,28.86,27.18,257.13,46.06,3.8,1.0,25.06
18,2,0,30.86,25.1,25.68,28.86,222.65,32.51,9.55,1.0,23.7
18,2,0,25.06,30.86,25.1,25.68,339.2,29.4,3.49,1.0,38.92
18,2,0,23.7,25.06,30.86,25.1,220.99,27.34,2.8,1.0,26.58
19,2,0,38.92,23.7,25.06,30.86,117.77,8.03,11.45,1.0,25.06
19,2,0,26.58,38.92,23.7,25.06,164.17,35.8,5.04,1.0,26.08
19,2,0,25.06,26.58,38.92,23.7,238.0,47.73,2.59,1.0,24.36
19,2,0,26.08,25.06,26.58,38.92,270.12,36.22,5.55,1.0,31.7
20,2,0,24.36,26.08,25.06,26.58,140.08,54.3,2.49,1.0,30.98
20,2,0,31.7,24.36,26.08,25.06,139.9,25.53,5.82,1.0,25.42
20,2,0,30.98,31.7,24.36,26.08,323.48,49.49,6.96,1.0,30.68
20,2,0,25.42,30.98,31.7,24.36,327.09,41.05,3.96,1.0,25.0
21,2,0,30.68,25.42,30.98,31.7,296.65,46.1,5.16,1.0,29.46
21,2,0,25.0,30.68,25.42,30.98,187.09,32.39,4.43,1.0,25.88
21,2,0,29.46,25.0,30.68,25.42,316.8,34.06,6.78,1.0,26.78
21,2,0,25.88,29.46,25.0,30.68,293.09,34.81,3.41,1.0,35.44
22,2,0,26.78,25.88,29.46,25.0,218.54,45.75,4.73,3.0,27.22
22,2,0,35.44,26.78,25.88,29.46,100.23,36.44,7.57,3.0,24.48
22,2,0,27.22,35.44,26.78,25.88,241.79,31.38,7.14,3.0,26.94
22,2,0,24.48,27.22,35.44,26.78,242.82,54.37,2.53,3.0,24.7
23,2,0,26.94,24.48,27.22,35.44,292.6,42.99,3.27,3.0,25.54
23,2,0,24.7,26.94,24.48,27.22,227.69,47.17,3.12,3.0,24.2
23,2,0,25.54,24.7,26.94,24.48,302.57,45.67,4.94,3.0,24.86
23,2,0,24.2,25.54,24.7,26.94,308.25,41.55,3.55,3.0,27.62
0,3,0,24.86,24.2,25.54,24.7,278.15,46.01,3.71,3.0,28.82
0,3,0,27.62,24.86,24.2,25.54,249.17,30.2,6.12,3.0,25.02
0,3,0,28.82,27.62,24.86,24.2,182.04,45.72,7.37,3.0,29.58
0,3,0,25.02,28.82,27.62,24.86,148.97,43.25,3.61,3.0,30.56
1,3,0,29.58,25.02,28.82,27.62,247.18,35.06,5.57,3.0,27.54
1,3,0,30.56,29.58,25.02,28.82,298.79,53.48,6.27,3.0,26.56
1,3,0,27.54,30.56,29.58,25.02,157.73,51.36,3.71,3.0,24.78
1,3,0,26.56,27.54,30.56,29.58,300.46,44.5,4.86,3.0,25.7
2,3,0,24.78,26.56,27.54,30.56,249.41,36.31,2.49,0.0,26.44
2,3,0,25.7,24.78,26.56,27.54,197.91,55.79,3.88,0.0,29.26
2,3,0,26.44,25.7,24.78,26.56,342.7,42.79,3.47,0.0,26.3
2,3,0,29.26,26.44,25.7,24.78,115.57,28.75,2.88,0.0,28.48
3,3,0,26.3,29.26,26.44,25.7,271.53,30.95,3.53,0.0,29.4
3,3,0,28.48,26.3,29.26,26.44,164.83,29.0,7.47,0.0,24.95
3,3,0,29.4,28.48,26.3,29.26,296.79,36.02,4.78,0.0,28.38
3,3,0,24.95,29.4,28.48,26.3,348.69,28.18,2.4,0.0,30.38
4,3,0,28.38,24.95,29.4,28.48,305.21,56.09,4.57,0.0,26.98
4,3,0,30.38,28.38,24.95,29.4,258.72,36.13,9.2,0.0,27.04
4,3,0,26.98,30.38,28.38,24.95,117.97,30.4,5.51,0.0,27.08
4,3,0,27.04,26.98,30.38,28.38,160.76,27.14,5.0,0.0,24.2
5,3,0,27.08,27.04,26.98,30.38,206.15,38.32,5.29,0.0,37.4
5,3,0,24.2,27.08,27.04,26.98,197.83,32.72,2.84,0.0,27.74
5,3,0,37.4,24.2,27.08,27.04,226.99,51.64,15.04,0.0,29.42
5,3,0,27.74,37.4,24.2,27.08,205.38,23.8,3.51,0.0,24.46
6,3,0,29.42,27.74,37.4,24.2,247.74,32.23,6.31,1.0,25.38
6,3,0,24.46,29.42,27.74,37.4,265.02,17.93,3.2,1.0,24.44
6,3,0,25.38,24.46,29.42,27.74,266.28,35.5,3.29,1.0,27.26
6,3,0,24.44,25.38,24.46,29.42,210.78,33.12,5.29,1.0,34.78
7,3,0,27.26,24.44,25.38,24.46,261.17,37.86,4.88,3.0,24.18
7,3,0,34.78,27.26,24.44,25.38,124.9,19.23,14.8,3.0,27.88
7,3,0,24.18,34.78,27.26,24.44,335.4,37.02,2.84,3.0,32.46
7,3,0,27.88,24.18,34.78,27.26,211.0,26.13,6.69,3.0,33.62
8,3,0,32.46,27.88,24.18,34.78,286.02,28.62,7.27,1.0,32.68
8,3,0,33.62,32.46,27.88,24.18,253.5,39.75,5.86,1.0,27.2
8,3,0,32.68,33.62,32.46,27.88,190.03,43.28,4.88,1.0,29.9
8,3,0,27.2,32.68,33.62,32.46,229.21,40.26,5.02,1.0,25.78
9,3,0,29.9,27.2,32.68,33.62,316.57,45.88,6.0,3.0,27.44
9,3,0,25.78,29.9,27.2,32.68,206.35,30.03,2.94,3.0,40.68
9,3,0,27.44,25.78,29.9,27.2,201.19,26.72,6.82,3.0,36.33
9,3,0,40.68,27.44,25.78,29.9,325.12,38.27,15.29,3.0,36.82
10,3,0,36.33,40.68,27.44,25.78,228.97,24.16,6.81,2.0,29.22
10,3,0,36.82,36.33,40.68,27.44,258.58,35.39,9.8,2.0,30.06
10,3,0,29.22,36.82,36.33,40.68,343.39,43.81,5.14,2.0,26.98
10,3,0,30.06,29.22,36.82,36.33,214.37,30.67,6.78,2.0,30.54
11,3,0,26.98,30.06,29.22,36.82,197.6,42.88,5.82,3.0,26.28
11,3,0,30.54,26.98,30.06,29.22,243.73,36.25,13.29,3.0,31.64
11,3,0,26.28,30.54,26.98,30.06,285.39,35.7,4.0,3.0,34.16
11,3,0,31.64,26.28,30.54,26.98,119.41,27.85,5.92,3.0,27.82
12,3,0,34.16,31.64,26.28,30.54,215.63,29.67,8.14,3.0,24.18
12,3,0,27.82,34.16,31.64,26.28,113.08,28.06,5.86,3.0,25.08
12,3,0,24.18,27.82,34.16,31.64,179.27,36.37,4.02,3.0,29.16
12,3,0,25.08,24.18,27.82,34.16,218.52,45.88,3.51,3.0,31.36
13,3,0,29.16,25.08,24.18,27.82,383.7,37.91,7.41,3.0,28.48
13,3,0,31.36,29.16,25.08,24.18,240.03,24.09,5.69,3.0,32.2
13,3,0,28.48,31.36,29.16,25.08,131.17,4.64,4.47,3.0,24.98
13,3,0,32.2,28.48,31.36,29.16,171.09,34.74,5.22,3.0,25.36
14,3,0,24.98,32.2,28.48,31.36,201.3,49.31,3.67,3.0,28.66
14,3,0,25.36,24.98,32.2,28.48,295.29,30.94,2.73,3.0,31.12
14,3,0,28.66,25.36,24.98,32.2,261.68,29.87,6.16,3.0,25.48
14,3,0,31.12,28.66,25.36,24.98,123.63,40.01,6.84,3.0,32.42
15,3,0,25.48,31.12,28.66,25.36,209.55,29.41,4.82,2.0,25.84
15,3,0,32.42,25.48,31.12,28.66,177.75,31.96,7.33,2.0,23.68
15,3,0,25.84,32.42,25.48,31.12,323.43,31.47,3.8,2.0,25.02
15,3,0,23.68,25.84,32.42,25.48,308.76,30.16,3.06,2.0,24.74
16,3,0,25.02,23.68,25.84,32.42,184.02,36.06,3.8,2.0,23.84
16,3,0,24.74,25.02,23.68,25.84,223.3,37.87,3.14,2.0,26.42
16,3,0,23.84,24.74,25.02,23.68,163.23,7.82,2.33,2.0,27.66
16,3,0,26.42,23.84,24.74,25.02,366.75,43.14,4.57,2.0,30.44
17,3,0,27.66,26.42,23.84,24.74,250.69,27.72,4.31,2.0,27.84
17,3,0,30.44,27.66,26.42,23.84,252.47,28.21,4.47,2.0,27.7
17,3,0,27.84,30.44,27.66,26.42,156.07,42.9,4.67,2.0,26.86
17,3,0,27.7,27.84,30.44,27.66,117.95,23.18,6.06,2.0,27.88
18,3,0,26.86,27.7,27.84,30.44,303.07,60.29,3.94,1.0,24.72
18,3,0,27.88,26.86,27.7,27.84,193.01,39.24,4.96,1.0,37.3
18,3,0,24.72,27.88,26.86,27.7,291.96,39.87,3.37,1.0,29.12
18,3,0,37.3,24.72,27.88,26.86,107.5,25.43,6.08,1.0,26.8
19,3,0,29.12,37.3,24.72,27.88,140.33,29.18,4.67,2.0,24.34
19,3,0,26.8,29.12,37.3,24.72,309.42,27.46,3.98,2.0,26.8
19,3,0,24.34,26.8,29.12,37.3,355.68,32.65,3.51,2.0,27.3
19,3,0,26.8,24.34,26.8,29.12,289.2,34.13,3.88,2.0,26.16
20,3,0,27.3,26.8,24.34,26.8,85.55,29.58,5.04,0.0,25.06
20,3,0,26.16,27.3,26.8,24.34,146.58,43.98,4.31,0.0,24.26
20,3,0,25.06,26.16,27.3,26.8,268.84,46.04,3.12,0.0,27.36
20,3,0,24.26,25.06,26.16,27.3,317.63,19.51,2.51,0.0,28.9
21,3,0,27.36,24.26,25.06,26.16,270.86,39.76,7.51,1.0,27.84
21,3,0,28.9,27.36,24.26,25.06,55.97,27.64,5.51,1.0,26.84
21,3,0,27.84,28.9,27.36,24.26,152.33,42.25,4.98,1.0,29.98
21,3,0,26.84,27.84,28.9,27.36,279.19,41.74,3.92,1.0,27.38
22,3,0,29.98,26.84,27.84,28.9,276.35,37.34,6.0,2.0,25.24
22,3,0,27.38,29.98,26.84,27.84,340.6,47.28,6.1,2.0,25.22
22,3,0,25.24,27.38,29.98,26.84,338.44,30.72,3.41,2.0,28.76
22,3,0,25.22,25.24,27.38,29.98,217.49,30.71,3.92,2.0,27.88
23,3,0,28.76,25.22,25.24,27.38,215.93,55.19,6.22,1.0,29.26
23,3,0,27.88,28.76,25.22,25.24,186.01,45.98,4.33,1.0,30.26
23,3,0,29.26,27.88,28.76,25.22,208.37,27.44,6.18,1.0,29.82
23,3,0,30.26,29.26,27.88,28.76,219.87,30.26,6.71,1.0,28.7
0,4,0,29.82,30.26,29.26,27.88,203.52,50.8,4.02,0.0,26.16
0,4,0,28.7,29.82,30.26,29.26,139.77,22.09,7.61,0.0,24.36
0,4,0,26.16,28.7,29.82,30.26,211.13,31.61,3.71,0.0,24.32
0,4,0,24.36,26.16,28.7,29.82,239.91,33.73,2.9,0.0,28.76
1,4,0,24.32,24.36,26.16,28.7,171.16,40.0,2.94,1.0,25.94
1,4,0,28.76,24.32,24.36,26.16,163.98,34.79,7.65,1.0,25.32
1,4,0,25.94,28.76,24.32,24.36,98.16,44.47,3.96,1.0,25.82
1,4,0,25.32,25.94,28.76,24.32,389.47,46.37,4.43,1.0,31.1
2,4,0,25.82,25.32,25.94,28.76,333.37,41.6,3.43,2.0,30.7
2,4,0,31.1,25.82,25.32,25.94,312.12,34.53,6.53,2.0,24.98
2,4,0,30.7,31.1,25.82,25.32,318.51,31.47,4.88,2.0,25.06
2,4,0,24.98,30.7,31.1,25.82,330.99,37.45,4.0,2.0,23.64
3,4,0,25.06,24.98,30.7,31.1,368.54,56.55,3.02,2.0,33.88
3,4,0,23.64,25.06,24.98,30.7,327.25,43.55,2.33,2.0,26.87
3,4,0,33.88,23.64,25.06,24.98,271.1,34.41,7.47,2.0,28.72
3,4,0,26.87,33.88,23.64,25.06,177.77,34.61,5.17,2.0,29.48
4,4,0,28.72,26.87,33.88,23.64,245.14,36.94,3.24,2.0,29.48
4,4,0,29.48,28.72,26.87,33.88,215.12,9.25,4.61,2.0,25.64
4,4,0,29.48,29.48,28.72,26.87,348.32,34.06,3.96,2.0,30.6
4,4,0,25.64,29.48,29.48,28.72,257.92,19.64,5.59,2.0,33.92
5,4,0,30.6,25.64,29.48,29.48,294.94,36.18,6.37,1.0,25.92
5,4,0,33.92,30.6,25.64,29.48,312.35,30.74,6.65,1.0,25.04
5,4,0,25.92,33.92,30.6,25.64,199.89,25.9,3.39,1.0,31.22
5,4,0,25.04,25.92,33.92,30.6,290.72,37.09,3.18,1.0,36.88
6,4,0,31.22,25.04,25.92,33.92,324.51,16.59,4.61,1.0,24.86
6,4,0,36.88,31.22,25.04,25.92,333.43,45.11,6.22,1.0,29.38
6,4,0,24.86,36.88,31.22,25.04,297.09,21.31,3.45,1.0,31.98
6,4,0,29.38,24.86,36.88,31.22,85.04,25.99,4.27,1.0,24.58
7,4,0,31.98,29.38,24.86,36.88,292.16,27.61,4.53,1.0,28.14
7,4,0,24.58,31.98,29.38,24.86,240.23,51.34,2.73,1.0,35.46
7,4,0,28.14,24.58,31.98,29.38,184.34,43.36,4.31,1.0,28.1
7,4,0,35.46,28.14,24.58,31.98,232.43,35.8,4.67,1.0,30.9
8,4,0,28.1,35.46,28.14,24.58,314.56,45.19,5.1,1.0,30.74
8,4,0,30.9,28.1,35.46,28.14,186.75,45.62,5.0,1.0,28.56
8,4,0,30.74,30.9,28.1,35.46,260.42,27.38,7.94,1.0,32.16
8,4,0,28.56,30.74,30.9,28.1,294.17,51.1,5.55,1.0,29.86
9,4,0,32.16,28.56,30.74,30.9,314.88,29.34,13.76,2.0,29.7
9,4,0,29.86,32.16,28.56,30.74,272.26,31.51,3.9,2.0,32.16
9,4,0,29.7,29.86,32.16,28.56,299.14,37.96,4.22,2.0,27.04
9,4,0,32.16,29.7,29.86,32.16,179.31,26.51,6.2,2.0,42.02
10,4,0,27.04,32.16,29.7,29.86,343.98,45.82,2.62,1.0,37.04
10,4,0,42.02,27.04,32.16,29.7,284.86,14.72,6.04,1.0,27.22
10,4,0,37.04,42.02,27.04,32.16,226.04,24.68,6.18,1.0,29.64
10,4,0,27.22,37.04,42.02,27.04,369.87,53.63,4.14,1.0,27.06
11,4,0,29.64,27.22,37.04,42.02,258.33,27.54,6.65,1.0,27.9
11,4,0,27.06,29.64,27.22,37.04,322.75,41.89,5.8,1.0,31.56
11,4,0,27.9,27.06,29.64,27.22,243.95,29.21,3.47,1.0,31.62
11,4,0,31.56,27.9,27.06,29.64,315.58,8.8,4.06,1.0,25.7
12,4,0,31.62,31.56,27.9,27.06,268.36,48.4,4.88,1.0,27.32
12,4,0,25.7,31.62,31.56,27.9,276.63,29.16,3.84,1.0,28.4
12,4,0,27.32,25.7,31.62,31.56,300.18,39.07,4.31,1.0,26.22
12,4,0,28.4,27.32,25.7,31.62,285.58,35.47,4.49,1.0,27.56
13,4,0,26.22,28.4,27.32,25.7,293.06,28.59,5.08,1.0,29.14
13,4,0,27.56,26.22,28.4,27.32,294.85,30.22,4.53,1.0,29.4
13,4,0,29.14,27.56,26.22,28.4,382.67,47.31,3.41,1.0,25.56
13,4,0,29.4,29.14,27.56,26.22,154.1,25.69,4.12,1.0,26.1
14,4,0,25.56,29.4,29.14,27.56,185.03,30.88,3.39,0.0,26.72
14,4,0,26.1,25.56,29.4,29.14,157.49,46.19,3.24,0.0,27.84
14,4,0,26.72,26.1,25.56,29.4,263.1,31.05,3.31,0.0,24.12
14,4,0,27.84,26.72,26.1,25.56,237.88,52.46,4.88,0.0,29.54
15,4,0,24.12,27.84,26.72,26.1,358.68,54.29,2.24,0.0,25.1
15,4,0,29.54,24.12,27.84,26.72,275.18,35.42,5.84,0.0,25.2
15,4,0,25.1,29.54,24.12,27.84,295.36,40.49,3.45,0.0,27.12
15,4,0,25.2,25.1,29.54,24.12,193.05,29.8,4.14,0.0,31.46
16,4,0,27.12,25.2,25.1,29.54,323.98,35.35,5.8,3.0,27.28
16,4,0,31.46,27.12,25.2,25.1,192.23,52.07,8.16,3.0,34.48
16,4,0,27.28,31.46,27.12,25.2,288.91,35.76,4.14,3.0,31.04
16,4,0,34.48,27.28,31.46,27.12,103.37,32.71,5.9,3.0,41.7
17,4,0,31.04,34.48,27.28,31.46,87.86,22.72,5.55,2.0,31.26
17,4,0,41.7,31.04,34.48,27.28,296.89,22.6,8.16,2.0,34.9
17,4,0,31.26,41.7,31.04,34.48,266.37,35.6,4.47,2.0,35.78
17,4,0,34.9,31.26,41.7,31.04,266.41,35.62,6.92,2.0,23.74
18,4,0,35.78,34.9,31.26,41.7,253.7,27.17,5.51,2.0,25.78
18,4,0,23.74,35.78,34.9,31.26,275.27,9.47,2.55,2.0,24.94
18,4,0,25.78,23.74,35.78,34.9,297.92,42.24,2.98,2.0,25.28
18,4,0,24.94,25.78,23.74,35.78,141.95,28.54,3.39,2.0,28.9
19,4,0,25.28,24.94,25.78,23.74,232.69,36.47,3.16,1.0,33.44
19,4,0,28.9,25.28,24.94,25.78,198.56,51.88,4.33,1.0,27.36
19,4,0,33.44,28.9,25.28,24.94,136.09,29.94,4.51,1.0,28.92
19,4,0,27.36,33.44,28.9,25.28,72.9,31.0,3.31,1.0,24.64
20,4,0,28.92,27.36,33.44,28.9,113.66,38.37,3.51,1.0,23.32
20,4,0,24.64,28.92,27.36,33.44,145.32,39.25,2.98,1.0,28.7
20,4,0,23.32,24.64,28.92,27.36,346.87,40.21,1.8,1.0,31.96
20,4,0,28.7,23.32,24.64,28.92,219.27,22.94,4.98,1.0,27.78
21,4,0,31.96,28.7,23.32,24.64,267.43,38.5,5.82,2.0,24.12
21,4,0,27.78,31.96,28.7,23.32,338.27,50.46,5.53,2.0,26.7
21,4,0,24.12,27.78,31.96,28.7,315.8,40.72,3.16,2.0,32.32
21,4,0,26.7,24.12,27.78,31.96,293.63,42.78,4.47,2.0,30.94
22,4,0,32.32,26.7,24.12,27.78,107.64,39.26,5.61,2.0,28.3
22,4,0,30.94,32.32,26.7,24.12,186.49,36.3,5.63,2.0,30.4
22,4,0,28.3,30.94,32.32,26.7,244.36,34.83,3.04,2.0,27.76
22,4,0,30.4,28.3,30.94,32.32,110.03,38.91,3.71,2.0,24.66
23,4,0,27.76,30.4,28.3,30.94,230.96,34.76,4.33,1.0,71.62
23,4,0,24.66,27.76,30.4,28.3,267.2,43.36,2.86,1.0,27.04
23,4,0,71.62,24.66,27.76,30.4,105.52,12.81,10.71,1.0,27.56
